뉴스 식별자,news_id,news_date,news_date,news_name,news_reporter,news_title,news_content,news_url
2100311.202,2100311,2023.10.15,20231015,서울경제,김현진 기자,캐릭터 상품서 문구까지 '어린이 아지트' 된 편의점,"GS25 문구매출 전년比 176%↑
한 고객이 편의점 GS25에서 캐릭터 문구 상품을 고르고 있다. 사진 제공=GS리테일
편의점이 캐릭터 상품과 문구류 등을 다양하게 취급하면서 10대 초반 어린이들의 아지트로 거듭나고 있다.


15일 편의점 업계에 따르면 최근 편의점 전체 매출에서 10대 매출이 차지하는 비중이 증가하고 있는 가운데 편의점들이 Z세대의 트렌드에 맞춘 캐릭터 상품들을 선보이고 있다. GS25가 취급하고 있는 산리오·미니언즈·카카오 등 문구제품 매출은 올 9월 기준 전년 동기 대비 176.4% 증가했다. GS25 관계자는 “1020세대를 겨냥해 관련 상품 구색을 크게 늘렸다”며 “집 근처 편의점에서 캐릭터 문구를 구매하는 10대들이 많아지는 모습”이라고 설명했다.


편의점 CU는 올해 캐릭터 상품에서 10대의 매출 비중이 30%이상 차지하고 있다. 전체 매출 중에서 10대 비중도 지난 2019년 3.0%에서 올해 9월 5.5%로 뛰어올랐다. CU는 짱구·원피스·코난·쿠키런·꽃카 등 다양한 캐릭터 시리즈를 출시했는데 특히 지난해 냉장 가정 간편식(HMR)으로 처음 출시한 짱구 콜라보 상품이 큰 인기를 끌고 있다. CU 관계자는 “지난 3개월 간(7~9월) 짱구 시리즈 매출은 지난해 출시 초기 대비 65.1%나 늘었다”며 “9월 기준 냉장 밀키트 판매 순위를 보면 짱구 참치마요덮밥이 1위를 차지하는 등 1~5위 모두 짱구 캐릭터 콜라보 상품”이라고 설명했다. CU는 최근 뽀로로 애니메이션 속 북극곰 캐릭터 ‘포비’의 확장판 캐릭터 ‘포비빅’ 콜라보 빵을 출시하기도 했다.


세븐일레븐은 지난 7월 ‘산리오캐릭터즈’ 디자인을 담은 세븐셀렉트 PB 과자를 선보였다. 산리오캐릭터즈 인기에 힘입어 출시 직후부터 좋은 반응을 얻으면서 올해 9월 매출은 8월 대비 80% 증가했다. 세븐일레븐은 올해 글로벌 캐릭터 기업 산리오와 정식 라이선스 계약을 맺고 브랜드 콜라보 아트워크 시리즈를 선보이고 있다. 현재까지 세븐카페 컵, 여행용 캐리어, 소용량 과일 등 다양한 카테고리에 걸쳐 출시됐다. 특히 지난 2월에 선보인 산리오 중·소형 캐리어는 출시 열흘 만에 10만 개를 판매하는 등 인기를 끌었다.",http://www.sedaily.com/NewsView/29VYXCP637
2100311.202,2100311,2023.8.31,20230831,서울경제,김동호 기자,락토핏X망그러진곰 미니 에코백 한정판 출시,"종근당건강의 ‘락토핏’이 MZ세대 사이에서 인기 있는 ‘망그러진곰’ 캐릭터와의 콜라보 제품을 올리브영에 단독으로 출시한다. 이번에 출시되는 락토핏 X 망그러진곰 한정판 에디션은 가을철 나들이 시즌을 맞아 캐릭터가 들어간 스페셜 패키지와 미니 에코백으로 구성됐다. 특히 제품 박스부터 내부 스틱 포까지 망그러진곰 일러스트를 전면 삽입하여 구매하는 순간부터 섭취 시까지 기분 좋은 경험을 선사한다. 소장가치 높은 굿즈로 손색없어 한정판으로써 의미를 더한다. 함께 제공되는 미니 에코백은, 망그러진곰을 좋아하는 남녀노소 누구나 언제 어디서든 가볍게 들고 다닐 수 있는로 실용성과 귀여움을 한 번에 잡은 제품으로, 가을 나들이용으로 더할 나위 없는 굿즈가 될 것으로 보인다. ‘락토핏 골드 망글곰 에디션’은 8월 31일부터 오직 올리브영에서만 만나볼 수 있으며, 재고 소진 시 판매는 조기종료 될 예정이다. 한편, 락토핏은 지난 6월 카카오선물하기에서 망그러진곰 콜라보 기획세트를 출시한 바 있다. 나들이 시즌을 맞아 출시된 망그러진곰 피크닉세트는 출시 당일 최근 3개월 대비 일일 판매액이 약 2,000% 상승하며 세간의 이목을 집중시켰다. 업계에서는 인지도, 선호도, 고객만족도 측면에서 1등을 차지하며(칸타월드패널, 2022) 그랜드슬램을 달성한 락토핏이 이제는 적극적인 컬래버를 통해 건강기능식품 업계에 새로운 바람을 일으킨다고 평하고 있다. 락토핏 담당자는 “망그러진곰과 처음으로 진행했던 피크닉매트 콜라보가 맘키즈 고객은 물론 MZ세대에게까지 큰 반향을 일으켰다.”며, “그 성원에 보답하고자 망그러진곰과의 또 다른 새로운 콜라보를 기획했고, 맘키즈와 MZ세대 모두 이를 통해 즐거움을 느끼셨으면 좋겠다”고 말했다. 대한민국을 대표하는 유산균 브랜드로서, 더 재미있는 콜라보레이션을 통해 즐거운 유산균 소비문화를 만들어가는데 앞장설 락토핏의 미래가 기대된다.",http://www.sedaily.com/NewsView/29TMCU8KP5
2100801.202,2100801,2023.9.18,20230918,아시아경제,영남취재본부 황두열,[인사] 동의대학교,"▲교육혁신처 콜라보교육인정평가단장 강병철 ▲대학혁신지원사업단

영남취재본부 황두열 기자 bsb03296@asiae.co.kr",https://view.asiae.co.kr/article/2023091811072324813
7101201.202,7101201,2023.10.25,20231025,디지털타임스,김수연,"브리타, `여행에미치다` 손잡고 지속가능 힐링여행 제안","브리타와 여행에미치다 협업 콘텐츠. 브리타 제공
브리타는 국내 대표 여행 커뮤니티 미디어 '여행에미치다'와 콜라보로 '브리타 정수기와 함께하는 청정 제주 한 달 살기' 협업 콘텐츠를 공개했다고 25일 밝혔다.



브리타와 여행에미치다는 청정 자연을 지키는 '쓰레기 없는 지속 가능한 여행'을 보여주기 위해 이번 협업을 기획했다. 제주의 정경과 함께 일상 속에서 다양하게 활용되는 브리타 정수기를 집중 조명하며 플라스틱 생수병 배출 없이 즐기는 착한 여행, 가치소비에 대한 욕구를 불러일으킨다는 콘셉트다.



협업 콘텐츠에는 친환경 제주 한 달살이를 즐기는 여행자의 일상이 담겨있다. 시장에서 사 온 제철 식재료와 브리타 정수 물을 활용해 식사를 만들거나 텀블러에 브리타 정수 물을 준비해 오름으로 산책을 떠나고, 브리타와 함께 해변에서 피크닉과 차박을 즐기는 등 브리타 정수기와 함께하는 지속 가능한 라이프스타일이 드러난다.



콜라보의 일환으로 브리타 정수기 체험 이벤트도 진행, 추첨을 통해 20명에게 브리타의 프리미엄 정수기인 '스타일 XL'를 증정한다.김수연기자 newsnews@dt.co.kr",http://www.dt.co.kr/contents.html?article_no=2023102502109932102010&ref=jeadan
1100501.202,1100501,2023.9.25,20230925,문화일보,조해동,"에스알, LG스포츠와 열차-경기관람 연계 협력","SRT 승차권-야구 관람권 패키지 상품 개발, 콜라보 굿즈 제작 등SRT 운영사 국민철도 에스알(SR, 대표이사 이종국)은 LG스포츠와 함께 열차와 경기관람을 연계한 사업을 통해 지역사회와 함께하고 지속 가능한 발전을 위해 지난 22일 업무협약을 체결했다고 25일 밝혔다.



이날 열린 협약식에는 이종국 에스알 대표이사와 김인석 LG스포츠 대표이사 등이 참석한 가운데 양 사의 고객과 팬층 확대를 위해 다양한 연계사업을 추진하기로 했다.



에스알은 LG스포츠와 함께 △SRT 승차권과 야구 관람권을 결합한 패키지 상품 개발 △상호 온·오프라인 광고 매체를 활용한 광고 협력 △이벤트 경품 상호 협찬 △콜라보 굿즈 제작 △ESG 확산 및 지속가능한 미래가치 창출을 위한 협력사업 등을 협력할 계획이다.



이종국 에스알 대표이사는 ""SRT 경전·동해·전라선 운행확대로 더욱 많은 지역의 스포츠팬들이 SRT로 편리하게 전국의 스포츠경기를 관람할 수 있게 됐다""며 ""LG스포츠와 협력해 지역사회와 함께하고 지속 가능한 발전을 위해 노력하겠다""고 말했다.



조해동 기자",http://www.munhwa.com/news/view.html?no=2023092501039905015007
2100201.202,2100201,2023.9.4,20230904,머니투데이,황예림|기자,"'망그러진곰' 왔다 우리카드, 한정판 디자인 플레이트 출시","/사진제공=우리카드
[머니투데이 황예림 기자]
우리카드가 인기 캐릭터 '망그러진곰'과 콜라보한 한정판 디자인을 출시했다고 4일 밝혔다.

이번 콜라보로 지난달 출시한 신상품 '카드의정석 에브리원'에 망그러진곰 디자인 2종이 추가됐다. 내년 8월말까지 1년간 발급 가능한 한정판 디자인이며 카드 플레이트뿐만 아니라 상품안내장, 배송 세트까지 망그러진곰 에디션으로 받아볼 수 있다. 카드 혜택은 카드의정석 에브리원과 동일하다.

디자인은 망그러진곰 팬과 우리카드 고객의 선호도 조사 및 투표를 통해 엄선됐다. 올해 4월부터 망그러진곰 인스타그램 계정을 통해 5개 콘셉트의 디자인 선호도 조사를 진행했다. 약 3만명이 참여했고 해당 게시글의 좋아요 수는 2만5000개를 달성했다. 1·2위를 차지한 △행운망곰 △대왕망곰이 각각 2만9000개, 2만1000개의 투표를 받아 최종 선정됐다.

콜라보 디자인 출시를 기념해 이벤트를 진행한다. 해당 카드를 발급받는 선착순 1만명 고객은 카드 수령 시 망그러진곰 한정판 스티커 2매를 함께 받을 수 있다. 내달말까지 우리카드 공식 인스타그램(@wooricard_kr)을 팔로우하고 망그러진곰 캐릭터를 직접 그려 인스타그램에 게시한 고객 중 10명을 추첨해 망그러진곰 쿠션 등 스페셜 굿즈도 증정한다.

카드의정석 에브리원의 연회비는 1만2000원이다.

우리카드 관계자는""MZ세대에 인기 있는 캐릭터와 콜라보한 카드를 출시해 고객 기반을 확대할 수 있을 것이라 기대한다""며 ""앞으로 혜택과 디자인 모두를 충족시키는 카드를 출시할 예정이니 많은 관심 부탁드린다""고 밝혔다.",http://news.moneytoday.co.kr/view/mtview.php?no=2023090410103516117&type=2
1100701.202,1100701,2023.11.8,20231108,세계일보,김정환,락토핏 콤보에 샘플키트까지 락토핏xCGV 콜라보 캠페인 시작,"종근당건강의 유산균 브랜드 락토핏이 국내 멀티플렉스 영화관 CGV와 협업하여 11월 8일부터 21일까지 2주간 ‘락토핏 콤보’를 판매한다. CGV와 종근당건강의 협업은 건강기능식품 업계 최초 타사와의 콜라보이며, 종근당건강은 지난 5월 락토핏 모델로 발탁된 박서준의 할리우드 출연 신작 “더 마블스”의 개봉에 맞춰 락토핏 콤보를 선보일 계획이다.

락토핏 콤보는 L 사이즈 팝콘과 M 사이즈 음료 2잔, 락토핏 골드 샘플 키트(2포)로 구성된 2인용 세트로 락토핏 브랜드 색인 노란색을 팝콘 통의 포인트 색상으로 활용한 것이 특징이다. 락토핏 콤보를 구매한 소비자는 온라인 프로모션 혜택도 받을 수 있다. 온라인 프로모션은 해당 콤보 구성품 중 락토핏 샘플키트의 QR을 촬영하면 간단히 확인할 수 있으며, QR 촬영 시 발급되는 시크릿 쿠폰을 종근당 공식몰에 등록하면 락토핏 제품 6,000원 할인 혜택을 제공받을 수 있다.

종근당건강 관계자는 “락토핏 모델 박서준의 신규 영화 개봉에 맞춰, 영화관에서도 락토핏을 만나보실 수 있게 락토핏 콤보를 준비했다”며, “다른 브랜드에서 시도하지 않은 도전적인 마케팅인만큼 화제성과 세일즈 두 마리 토끼를 잡을 수 있을 것으로 기대된다”고 덧붙였다.

한편, 종근당건강과 CGV의 콜라보 상품인 락토핏 콤보는 전국 CGV 매장에서 구매할 수 있다.


김정환 기자 hwani89@segye.com",http://www.segye.com/content/html/2023/11/07/20231107513593.html
2100501.202,2100501,2023.8.16,20230816,파이낸셜뉴스,정상균 기자 (skjung@fnnews.com),"포스코, 기업 광고도 바꿨다..""판타지와 철이 만나 판타스틸""","포스코가 14일 공개한 '판타스틸-신(新)철기 시대의 서막' 광고의 한 장면. 포스코 제공
넥슨과 첫 콜라보 이색광고 내보내
전국 극장, 온라인 플랫폼에 공개
최고 품질 포스코 철강 제품 등장
게임 판타지와 접목해 스토리텔링
""2030세대들이 철강 더 쉽게 이해""






[파이낸셜뉴스] 포스코가 기존 광고의 틀을 깨고 게임업체와 콜라보 광고를 처음 선보였다. 2030 젊은세대들이 철강을 친근하고 쉽게 접할 수 있도록 하겠다는 취지다. 넥슨과 협업한 광고는 공개(8월14일) 이틀 만인 16일 현재 조회수 110만이 넘었다.

이날 포스코는 첫 콜라보 광고 '판타스틸-신(新)철기시대의 서막'을 전국 극장과 온라인 동영상 플랫폼에 공개했다고 밝혔다.

이번 광고는 국내 게임회사 넥슨과 협업한 포스코 최초의 콜라보 광고다. 젊은 세대와 공감할 수 있는 세련된 영상미가 특징이다. '위대한 철의 기술'로 평화로운 인류를 지키는 철의 가치를 임팩트 있게 그려냈다는 평가다.

광고 슬로건인 '판타스틸(FANTASTEEL)'은 판타지(Fantasy)와 철(Steel)의 합성어다. 포스코가 지난 7월 선포한 'Better World with Green Steel' 비전 슬로건을 젊은 세대의 눈높이에 맞춰 광고 슬로건으로 재해석한 것이다.

하정진 포스코 커뮤니케이션 그룹장은 ""친환경 철강으로 미래세대가 꿈꾸고 바라는 판타지 같은 '더 좋은 세상(Better World)'을 만들겠다는 의미를 갖고 있다""고 했다.

광고는 포스코가 자체 제작한 게임 시네마틱 영상에 넥슨의 '프라시아 전기'를 결합, 중세시대 판타지 프레임이 배경이다. 포스코의 철강제품은 게임 아이템으로 등장한다. △초고강도 강판인 기가스틸 △고강도·경량화를 위해 이종 소재를 결합한 멀티머티리얼 △내식성이 우수한 포스맥 기반의 불연컬러강판 △영하 165℃ 극저온에서도 우수한 강도를 유지하는 고망간강 등 철강제품을 전투 기술과 아이템에 접목해 포스코 제품의 우수성을 강조했다.

이번 광고는 유튜브 포스코TV 등 SNS 채널에서 볼 수 있다.

포스코는 채널별 특성에 맞춰 15초 티저부터 30초 본편, 풀스토리가 포함된 장편 영상까지 다양한 포맷으로 제작했다.

영화관에서 상영 중인 2분 분량의 장초수(長秒數) 광고는 극장의 넓은 화면에서 시청할 수 있다. 풀 3D로 제작된 뛰어난 영상미는 일상 속에서 게임을 자주 즐기는 젊은 세대들에게 각광을 받을 것으로 기대된다.

오는 10월 광고 후속편도 나온다. 포스코는 친환경 마스터 브랜드 Greenate(그리닛), 수소환원제철 등 포스코의 탄소중립 추진 노력과 의지를 담은 후속편 '판타스틸-그린스틸이 만든 미래'에서 친환경 철강 리딩기업의 위상을 보여줄 계획이다.

콜라보 광고 공개 기념 다양한 이벤트도 열린다. 게임 플레이어들은 9월 6일까지 '프라시아 전기' 게임에서 진행되는 판타스틸 제전 이벤트에 참여하면 된다. 미션을 수행하고 포스코 판타스틸 파편 등을 보상받아 아퀴 성장 초기화 주문서, 포스코 판타스틸 배지 등 다양한 게임 아이템을 제작할 수 있다.",http://www.fnnews.com/news/202308161137515029
7101201.202,7101201,2023.9.8,20230908,디지털타임스,연소연,"e편한세상, 덴마크 프리미엄 리빙 브랜드 `프리츠한센`과 콜라보","프리츠한센
대한민국 대표 아파트 브랜드 'e편한세상'이 150년 역사의 덴마크 리빙 브랜드 ''과 스페셜 콜라보레이션을 진행한다. 각 분야에서 최고의 브랜드이자 시장을 리드하고 있는 2개의 브랜드가 만나 특별한 제안을 준비한 만큼 업계에 이목이 쏠리고 있다.



DL이앤씨는 이번 콜라보를 통해 소비자들에게 e편한세상의 주거 공간에서 프리츠한센 가구가 어우러져 일상을 더욱 특별하게 만드는 프리미엄 라이프스타일과 새로운 경험을 선사한다는 계획이다.



DL이앤씨와 콜라보를 진행하는 프리츠한센은 1872년 덴마크에서 설립돼 약 150년 전통의 국제적인 명성을 가진 디자인 브랜드로 가구, 조명 등 인테리어 제품 시장을 이끌고 있다. 프리츠한센은 아름다운 디자인과 우수한 품질, 장인 정신 등이 담긴 모던한 북유럽 라이프스타일을 선보이며, 아르네 야콥센, 폴 케홀름, 세실리에 만즈, 한스 J.웨그너, 피에로 리쏘니 등의 세계적인 작가와 디자이너, 건축가들과 지속적인 협업을 하고 있는 브랜드이다.



이번 콜라보는 9월 중 분양 예정인 'e편한세상 강동 프레스티지원', 'e편한세상 검단 웰카운티' 2개 단지의 주택전시관에서 만나볼 수 있다. 유니트에 소파, 테이블, 의자, 조명 등 프리츠한센의 대표 리빙 제품들이 전시되며, e편한세상 주택전시관을 방문한 고객들이 단지의 세대 평면 구조/디자인/마감재 등과 더불어 프리미엄 가구들이 어우러진 리빙 인테리어 트렌드까지 감상해볼 수 있는 특별한 기회를 제공할 예정이다.



또한 오픈 3일 간 주택전시관 내 프리츠한센 홍보부스도 마련해, 방문객들에게 브랜드 및 제품에 대한 상담과 자세한 안내도 제공한다. 특히 e편한세상 고객만을 위한 특별한 혜택 제공의 일환으로, 프리츠한센의 스페셜 할인 바우처도 증정될 계획으로 그 의미를 더한다.



DL이앤씨 관계자는 ""이번 프리츠한센과의 콜라보는 한국에서 가장 많은 사람들이 거주하고 있는 공동주택의 주택전시관에서 최고의 리빙 브랜드의 가구를 전시해, 비슷한 구조나 평형이더라도 거주자의 취향이나 가치관이 담긴 가구나 소품에 따라 공간의 감성과 라이프스타일이 변화할 수 있다는 부분을 보여주고자 했다""며, ""e편한세상과 프리츠한센이 함께 제안하는 프리미엄 주거 공간과 리빙 인테리어 트렌드를 경험하는 뜻 깊은 시간이 되길 바란다""고 전했다.



e편한세상과 프리츠한센은 앞으로도 지속적인 협업을 통해 향후 분양 단지에서의 콜라보 및 소비자들을 만나는 다양한 프로그램들도 진행해나갈 계획이다.



한편, 이번 협업을 통해 주택전시관에서 프리츠한센의 가구를 만나볼 수 있는 'e편한세상 강동 프레스티지원'은 9월 중 분양 예정이다. 서울 강동구 천호동 일원, 천호3구역 주택재건축 정비사업을 통해 공급되는 이 단지는 지하철 5, 8호선 천호역이 반경 450m 내 위치해 도보 약 8분이면 이용이 가능한 더블 역세권 입지와 함께 바로 앞 천호공원과 함께 한강공원을 도보(약 600m)로 누릴 수 있는 공세권 입지를 갖추고 있다. 지역 내에서도 경쟁력 높은 고급 커뮤니티 시설이 적용되며, AI주차유도시스템을 적용해 주차 편리성을 제공하는 것은 물론 법적 의무 설치 기준(5%)보다 2배 이상 많은 전기차 충전시설이 마련된다. 이 단지 지하 3층~지상 25층, 8개 동, 총 535가구 규모로 조성되며, 이 중 전용 44~84㎡, 263가구가 일반분양된다.



또한 DL이앤씨 컨소시엄은 9월 인천 서구 검단신도시 AA10-1블록에 'e편한세상 검단 웰카운티'를 분양할 예정이다. 단지 도보권에 인천도시철도 1호선 검단연장선 신설역 101역(가칭)이 개통될 예정('25년)으로 역세권 입지를 누릴 수 있다. 개통 시 환승역인 계양역(공항철도·인천지하철 1호선)을 기점으로 서울 접근성이 크게 개선될 전망이다. 4베이 판상형 위주의 구조를 적용하며 현관 팬트리와 함께 평형 별로 주방팬트리, 복도팬트리 등 넉넉한 수납공간을 확보했다. 이 단지는 전용면적 85㎡ 이하(59㎡, 84㎡) 국민주택과 전용면적 85㎡ 초과(104㎡) 민영주택으로 구성되어 있으며, 지하 2층~지상 25층, 14개 동(테라스 3개 동 포함), 총 1,458가구의 대단지로 조성된다.



연소연기자 dtyso@dt.co.kr",http://www.dt.co.kr/contents.html?article_no=2023090802109923056002&ref=jeadan
7101201.202,7101201,2023.10.15,20231015,디지털타임스,김나인,"`자체 개발` 빅데이터로 상권 분석 LGU+, 홈리빙 콜라보매장 문열어","일상의틈 잠실새내점에서 LG유플러스 모델이 스마트폰과 홈리빙 상품을 소개하고 있다. LG유플러스 제공
LG유플러스는 자체 개발한 빅데이터 상권 분석 솔루션을 활용, 서울시 잠실동 '일상의틈 잠실새내점' 내 홈리빙 콜라보 매장을 열었다고 15일 밝혔다.



홈리빙 콜라보 매장은 MZ세대에게 셀프 인테리어 제품으로 인기를 끄는 디자인 펀딩 플랫폼 '와디즈' 및 디자인 스튜디오 밀리미터밀리그램(이하 MMMG)과 협력해 오픈했다. LG유플러스 통신 매장에 여행용 캐리어, 에스프레소 머신, 디자인 달력 등 홈리빙 제품을 판매하는 공간이 숍인숍 형태로 입점하는 방식이다.



이번 프로젝트에는 LG유플러스가 자체 개발한 빅데이터 상권 분석 솔루션이 적용됐다. 이 솔루션은 매장 면적, 유동 인구, 경쟁 업체 개수 등 상권 분석과 함께 NICE정보통신의 카드 매출 데이터를 기반으로 주변 상권 내 주요 소비 연령, 방문 시간대, 업종별 매출 등 빅데이터 분석을 통해 최적의 업종과 위치를 산출한 것이 특징이다.



이후 데이터 분석 값 및 동네 분위기, 지역 불편 사항 등 데이터로는 나타나지 않는 부분을 확인하기 위해 해당 지역의 LG유플러스 매장 점장과 심층 인터뷰 실시해 최종 검증 절차를 거쳤다.



자체 분석 결과, 잠실새내점의 경우에는 주변 유동 인구의 약 45.3%가 2030세대로 집계됐다. 그러나 패브릭, 의류, 악세사리 등 소비량에 비해 관련 상품을 구매할 수 있는 점포수가 부족한 것으로 조사됐다. 이에 LG유플러스는 셀프 인테리어, 가치 소비 등에 관심이 많은 고객을 대상으로 디자인 및 친환경 증심의 제품을 다수 보유한 와디즈 및 MMMG와 협력을 결정했다고 설명했다.



LG유플러스는 올해 사진, 쇼핑, 여행, 스마트폰 배움실 등 특화 매장을 운영하는 '매장플랫폼 전략'을 추진하고 있다. 향후 빅데이터 기반 상권 분석을 통해 매장을 단순한 판매 채널을 넘어 오프라인 플랫폼으로 발돋움 하겠다는 전략이다.



이재원 LG유플러스 MX혁신그룹장은 ""향후 데이터 기반 상권 분석 솔루션을 고도화해 통신 매장이 오프라인 플랫폼으로 진화하는 데 속도를 낼 것""이라고 말했다.김나인기자 silkni@dt.co.kr",http://www.dt.co.kr/contents.html?article_no=2023101502109931029002&ref=jeadan
2100801.202,2100801,2023.10.17,20231017,아시아경제,오유교,블랙핑크 제니X타케우치 나오코 스페셜 콜라보 MD 출시,"제니 ‘You & Me’ 공식 MD 출시 위버스샵, YG SELECT에서 17일 예판 시작 ‘세일러문’ 작가 타케우치 나오코 콜라보
엔터테인먼트 인프라 및 IP 사업 전문기업 YG PLUS는 블랙핑크 제니와 인기 애니메이션 '세일러문'의 작가 타케우치 나오코의 스페셜 콜라보 MD를 출시한다고 17일 밝혔다. 제니의 스페셜 싱글 '유앤미(You & Me)'는 몽환적인 신스에 감미로운 보컬이 더해져 짙은 중독성을 선사하는 곡으로 지난 6일 정식 음원으로 발매됐다. 타케우치 나오코가 직접 앨범 아트워크를 작업하여 곡의 분위기를 배가해 더 큰 화제가 됐다.제니의 '유앤미' 공식 MD는 “아이 러브 유앤미, 댄싱 인 더 문라이트(I love you and me, Dancing in the moonlight)”라는 가사가 어울리는 만월, 춤과 노래의 몽환적 감성을 고스란히 담은 것이 특징이다. 이번 MD를 기획한 YG SELECT 관계자는 “티셔츠, 스웨트셔츠, 쿠션커버, 폰케이스(클리어/블랙), 아트포스터로 구성된 ‘유앤미 MD’는 제니의 모습을 세일러문 원작자 타케우치 나오코의 감각으로 풀어낸 것이 특징”이라며 “블랙핑크 팬들에게 유니크한 경험을 선사할 것""이라고 설명했다.

‘유앤미’ 공식 MD는 17일 오후 2시부터 위버스샵과 YG SELECT 중문몰에서 예약 판매가 열린다. 추후 YG PLACE 인사점과 더세임(the SameE) 합정점에서도 구매가 가능하다.

오유교 기자 5625@asiae.co.kr",https://view.asiae.co.kr/article/2023101715234129857
1500601.202,1500601,2023.11.8,20231108,매일신문,김우정,"'푸바오랑 네컷사진을?', 인생네컷 ‘푸바오 프레임’ 내달 31일까지 전국 매장 오픈"," 푸바오의 다채로운 매력과 바오 패밀리의 사랑스러운 모습 담은 프레임 8종 공개
인생네컷 제공
글로벌 셀프 포토 스튜디오 브랜드 '인생네컷'이 푸바오 프레임을 내달 31일까지 전국적으로 오픈한다고 8일 밝혔다.

이번 푸바오 콜라보 프레임은 전 국민적으로 사랑을 받고 있는 에버랜드의 판다, 푸바오와 함께 소중한 추억을 남길 수 있는 기회로 전국 인생네컷 매장에서 12월 31일까지 총 8가지 종류의 프레임으로 촬영 가능하다.

푸바오와 같이 찍는 위드 프레임 디자인과 푸바오의 별명들인 '푸린세스', '푸요미'와 같은 모습을 만날 수 있다. 또 푸바오 뿐만 아니라 아빠 판다 '러바오'와 엄마 판다 '아이바오'의 개인 프레임도 제공하며, 바오 패밀리와 모두 촬영 가능한 프레임까지 만날 수 있다.

인생네컷 관계자는 ""푸바오의 다양한 매력을 네 컷에 담을 수 있도록 노력했다""며 ""남녀노소 사랑받고 있는 푸바오와의 콜라보를 통해 인생네컷을 이용해 주시는 다양한 연령대의 고객분들에게 즐거움이 되길 바란다""라고 전했다.

한편, 푸바오 프레임 및 인생네컷의 다양한 소식은 인생네컷 공식 인스타그램을 통해 확인할 수 있다.",https://news.imaeil.com/page/view/2023110811335089997
1700101.202,1700101,2023.9.6,20230906,제민일보,전예린,동화 음악회 '퍼플엘리' 공연,"9일 국립제주박물관서
동화 음악회 '퍼플엘리'의 공연 모습.
국립제주박물관(관장 박진우)은 오는 9일 오후 5시 박물관 강당에서 비아트리오의 동화 음악회 '퍼플엘리'를 공연한다.
'비아트리오'는 4명이 연주하는 월드뮤직 앙상블로 클래식과 대중음악의 콜라보를 통해 다채로운 무대를 선보이고 있다.
공연 '퍼플엘리'는 웹툰 형식의 그림 동화책 '퍼플엘리'를 원작으로 소녀 써니와 써니의 친구 보라색 코끼리 퍼플엘리가 세계를 여행하면서 일어나는 이야기를 그렸다.
입장료는 무료이며 사전 예약 없이 진행된다. 전예린 기자",
1100401.202,1100401,2023.9.20,20230920,동아일보,,산업안전보건교육 파헤치기 [카드뉴스],"본 캠페인은 한국산업안전보건공단과 동아일보가 함께하는 언론 캠페인입니다.

한국산업안전보건공단이 제공하는 양질의 카드뉴스 콘텐츠와 메이저 언론사 동아일보의 콜라보로 국민들께 앞으로도 더욱 유익한 공익정보를 제공할 예정입니다. 안전문화 확산에 대한 많은 관심 감사 드립니다.",https://www.donga.com/news/Society/article/all/20230920/121265566/1
7100501.202,7100501,2023.10.17,20231017,전자신문,김민수,발표 집중하는 이노베이션 솔루션 데이 2023 청중들,"한국정보산업연합회와 전자신문이 주최하는 '이노베이션 솔루션데이 2023'이 'AI for work-일잘러와 AI의 콜라보'를 주제로 17일 서울 서초구 엘타워에서 열렸다. 청중들이 발표를 경청하고 있다.

김민수기자 mskim@etnews.com",http://www.etnews.com/20231017000296
7100501.202,7100501,2023.11.14,20231114,전자신문,박정은,넷마블 '신의 탑: 새로운 세계' 커스텀 PC 출시... 컴퓨존서 300대 한정 판매,"신의 탑: 새로운 세계 콜라보 PC
넷마블은 전자제품 전문 쇼핑 플랫폼 컴퓨존과 협업해 ''를 출시한다고 14일 밝혔다.

'신의 탑: 새로운 세계 콜라보 PC'는 게이밍에 최적화된 PC다. △AMD 라이젠 5 라파엘 7500F △그래픽카드 Colorful iGame 지포스 RTX 4060 Ti ULTRA △하이엔드급 SSD인 SK하이닉스의 Platinum P41 M.2 NVMe 등을 탑재해 게이밍에 최적화됐다. 파노라믹뷰 강화 유리 케이스 '잘만 P30'을 '신의 탑' 에디션으로 제작해 소장가치를 높였다.

신의 탑: 새로운 세계는 조회수 60억회를 돌파한 네이버웹툰 '신의 탑'을 기반으로 한 수집형 애니메이션 RPG다. 원작을 압도적 퀄리티 그래픽으로 한 편의 애니메이션처럼 즐길 수 있다. 쉽고 간편한 게임성을 전면에 내세웠다.

박정은 기자 jepark@etnews.com",http://www.etnews.com/20231114000061
